Movie ID,Sentence No,Movie Title,Utterance,Speaker,Emotion,Dialogue ID,Utterance ID,Start Time,End Time,start_seconds,end_seconds,split,split1
17,760.0,abrokyire_mmaa_bi_nye,Nneɛ ɛyɛ a te so ,Speaker eight woman,Neutral,27.0,2,95m:54s:00ms,95m:55s:00ms,5754.0,5755.0,train,test
17,761.0,abrokyire_mmaa_bi_nye,"M'ate, W'ahoɔfɛ nti a o m'ani agye sɛ nnɛ wo w'ahyia me. Fiti da a yɛ hyiahyiaeɛ yɛ dii nkɔmɔ pueɛ kɔɔ shopping me ne wo hyiaeɛ a kyerɛ sɛ m'adwen wo ho a sesei no ma decide, Me pɛ sɛ me de wo kɔ fie na me de wo kɔ kyea me Wɔfa EK Nyame ɛna me san wɔ junior brother bi nso wɔ hɔ, me pɛ sɛ ɔno nso wo bɛ hu no na afei deɛ ɛwɔ m'akoma mu a dabiara me ne wo di ho nkɔmɔ no m'atumi ama wo ate bi na me gyedi sɛ me Wɔfa nso ɔbɛ te aseɛ na kwan no ba mu a w'atumi asign aseɛ ama me atu anamɔn no na m'ayɛ wo ho adeɛ because sesei no me pɛ sɛ me ware, me pɛ sɛ me ware paa",Speaker one man,Joy,27.0,3,95m:55s:00ms,96m:42s:00ms,5755.0,5802.0,train,test
17,762.0,abrokyire_mmaa_bi_nye,"M'ate, me nni problem sɛ w'aka no saa deɛ a me yɛ okay yɛ bɛ kɔ ",Speaker eight woman,Neutral,27.0,4,96m:42s:00ms,96m:46s:00ms,5802.0,5806.0,train,test
17,763.0,abrokyire_mmaa_bi_nye,"Nti ka w'akoma to wo yam, afei problem biara biribi a ɛha wo biara sika deɛ ebi wɔ fie nti biribi a ɛha wo biara no me Zinatua mɛ se me bo sɛ mɛ yɛ ama wo wo nni problem I will do it for you but me mma ɔmo mmrɛ wo biribi anaa? ",Speaker one man,Neutral,27.0,5,96m:46s:00ms,97m:01s:00ms,5806.0,5821.0,train,test
17,764.0,abrokyire_mmaa_bi_nye,"Oww daabi, for now deɛ me yɛ okay. Me reba m'akɔ nonnom ayi bi wɔ kwan no so nti me yɛ okay",Speaker eight woman,Neutral,27.0,6,97m:01s:00ms,97m:07s:00ms,5821.0,5827.0,train,test
17,765.0,abrokyire_mmaa_bi_nye,Wo gye di?,Speaker one man,Neutral,27.0,7,97m:07s:00ms,97m:08s:00ms,5827.0,5828.0,train,test
17,766.0,abrokyire_mmaa_bi_nye,Ow m'afu koraa yɛ me ya,Speaker eight woman,Neutral,27.0,8,97m:08s:00ms,97m:10s:00ms,5828.0,5830.0,train,test
17,767.0,abrokyire_mmaa_bi_nye,Nti ɛno deɛ mɛ yɛ no ntɛm na m'awie me wei na afei yɛ atumi aba fie na w'akɔ hyia me Wɔfa ɛne me nua no ,Speaker one man,Neutral,27.0,10,97m:11s:00ms,97m:21s:00ms,5831.0,5841.0,train,test
17,768.0,abrokyire_mmaa_bi_nye,M'ate,Speaker eight woman,Neutral,27.0,11,97m:21s:00ms,97m:21s:00ms,5841.0,5841.0,train,test
17,769.0,abrokyire_mmaa_bi_nye,"Biribi a ɛha wo biara no just feel free, me fie sika wɔ hɔ ɛna me nso na me yɛ panin, Me Wɔfa aka me Wɔfa ne me nua kumaa no pɛ nti wo nni problem, deɛ wo pɛ biara no I am ever ready to sort you.",Speaker one man,Neutral,27.0,12,97m:28s:00ms,97m:43s:00ms,5848.0,5863.0,train,test
17,770.0,abrokyire_mmaa_bi_nye,"Hɛrh gyina hɔnom, Nkwaseasɛm a mo redi no, mo wɔ kuro mu ha na mo redi nkwaseasɛm meboa?",Speaker eleven man,Neutral,27.0,13,99m:37s:00ms,99m:42s:00ms,5977.0,5982.0,train,test
17,771.0,abrokyire_mmaa_bi_nye,Wo yɛ kurɔnfoɔ anaa sɛ wo yɛ hwan?,Speaker four woman,Fear,27.0,14,99m:42s:00ms,99m:43s:00ms,5982.0,5983.0,train,test
17,772.0,abrokyire_mmaa_bi_nye,"Nonsense, nkwaseafoɔ, next time biom ",Speaker eleven man,Anger,27.0,15,99m:46s:00ms,99m:50s:00ms,5986.0,5990.0,train,test
17,773.0,abrokyire_mmaa_bi_nye,"Suspension, na hwan na yɛ ama no suspension no? aahh subscribe...Ah yɛ akye no",Speaker seven man,Neutral,28.0,1,100m:37s:00ms,101m:14s:00ms,6037.0,6074.0,train,test
17,774.0,abrokyire_mmaa_bi_nye,"Ei Wɔfa no no, me Wɔfa baako pɛ ",Speaker one man,Neutral,28.0,2,101m:20s:00ms,101m:25s:00ms,6080.0,6085.0,train,test
17,775.0,abrokyire_mmaa_bi_nye,Ei Zinatus Zinatus,Speaker seven man,Neutral,28.0,3,101m:25s:00ms,101m:27s:00ms,6085.0,6087.0,train,test
17,776.0,abrokyire_mmaa_bi_nye,"Wɔfa EK, na akyire bɔkɔɔ deɛ? Wɔfa twe bɛn me na yɛ nni nkɔmɔ ",Speaker one man,Neutral,28.0,4,101m:27s:00ms,101m:40s:00ms,6087.0,6100.0,train,test
17,777.0,abrokyire_mmaa_bi_nye,"Zinatus, ɛkwan so ",Speaker seven man,Neutral,28.0,5,101m:40s:00ms,101m:44s:00ms,6100.0,6104.0,train,test
17,778.0,abrokyire_mmaa_bi_nye,Ɛkwan so deɛ bɔkɔɔ na woara wo hwɛ me nsa bankum so a w'ani tua. ɔbaa ahoɔfɛfoɔ yi w'ani tua,Speaker one man,Neutral,28.0,6,101m:44s:00ms,101m:53s:00ms,6104.0,6113.0,train,test
17,779.0,abrokyire_mmaa_bi_nye,W'awie biribiara wahu? ,Speaker seven man,Neutral,28.0,7,101m:53s:00ms,101m:55s:00ms,6113.0,6115.0,train,test
17,780.0,abrokyire_mmaa_bi_nye,M'awie biribiara ama no ate aseɛ?,Speaker one man,Neutral,28.0,8,101m:55s:00ms,101m:57s:00ms,6115.0,6117.0,train,test
17,781.0,abrokyire_mmaa_bi_nye,"Saa, ɔnwieɛ? w'awie w'ahu?",Speaker seven man,Neutral,28.0,9,101m:58s:00ms,102m:02s:00ms,6118.0,6122.0,train,test
17,782.0,abrokyire_mmaa_bi_nye,Ɔbaa no a kyerɛ sɛ m'ayɛ sɛ...,Speaker one man,Neutral,28.0,10,102m:02s:00ms,102m:04s:00ms,6122.0,6124.0,train,test
17,783.0,abrokyire_mmaa_bi_nye,Wo de no rebrɛ me no w'ahu,Speaker seven man,Neutral,28.0,11,102m:05s:00ms,102m:06s:00ms,6125.0,6126.0,train,test
17,784.0,abrokyire_mmaa_bi_nye,"Ow daabi, me nfa no mmrɛ wo ",Speaker one man,Neutral,28.0,12,102m:06s:00ms,102m:09s:00ms,6126.0,6129.0,train,test
17,785.0,abrokyire_mmaa_bi_nye,"Na sesei ɔbaa yi w'anfa no ammrɛ me a me nni problem, me nni haw koraa na ne korakora",Speaker seven man,Neutral,28.0,13,102m:09s:00ms,102m:16s:00ms,6129.0,6136.0,train,test
17,786.0,abrokyire_mmaa_bi_nye,"Ah Wɔfa ne korakora ne sɛ me de no reba abɛ kyea wo ɛne me nua kumaa Kwame na mmrɛ ba mu a, kwan ba mu a w'aboa me ba m'akɔ srɛ no awareɛ",Speaker one man,Neutral,28.0,14,102m:16s:00ms,102m:26s:00ms,6136.0,6146.0,train,test
17,787.0,abrokyire_mmaa_bi_nye,"Ewuraa, sɔre na me nhwɛ adeɛ. Zinatus Zinatus wo rehu nyansa ba. Saa etire wei, nyansa nko saa ɛyɛ paara, barima deɛ wo si so na wo anware a yɛ rebu nhwene a wo di kan. W'ayɛ adeɛ, nti wo pɛ sɛ ɔbaa yi wo ware no me boa?",Speaker seven man,Neutral,28.0,15,102m:26s:00ms,102m:58s:00ms,6146.0,6178.0,train,test
17,788.0,abrokyire_mmaa_bi_nye,"Me pɛ sɛ me ware no, m'ani gye ne ho paara, Me dɔ no, me dɔ no paara",Speaker one man,Joy,28.0,16,102m:58s:00ms,103m:03s:00ms,6178.0,6183.0,train,test
17,789.0,abrokyire_mmaa_bi_nye,"Ahh ɛnyɛ problem, abaayewa ɛte sɛn? ",Speaker seven man,Neutral,28.0,17,103m:04s:00ms,103m:08s:00ms,6184.0,6188.0,train,test
17,790.0,abrokyire_mmaa_bi_nye,Me pa wo kyɛw ɛyɛ o,Speaker eight woman,Neutral,28.0,18,103m:08s:00ms,103m:09s:00ms,6188.0,6189.0,train,test
17,791.0,abrokyire_mmaa_bi_nye,Na yɛ frɛ wo sɛn?,Speaker seven man,Neutral,28.0,19,103m:10s:00ms,103m:11s:00ms,6190.0,6191.0,train,test
17,792.0,abrokyire_mmaa_bi_nye,Me pa wo kyɛw yɛ frɛ me Ella,Speaker eight woman,Neutral,28.0,20,103m:11s:00ms,103m:14s:00ms,6191.0,6194.0,train,test
17,793.0,abrokyire_mmaa_bi_nye,Ella? wo yɛ Ghana ni paa?,Speaker seven man,Neutral,28.0,21,103m:14s:00ms,103m:19s:00ms,6194.0,6199.0,train,test
17,794.0,abrokyire_mmaa_bi_nye,Me pa wo kyɛw aane,Speaker eight woman,Neutral,28.0,22,103m:19s:00ms,103m:20s:00ms,6199.0,6200.0,train,test
17,795.0,abrokyire_mmaa_bi_nye,Kuro bɛn so na wo firi?,Speaker seven man,Neutral,28.0,23,103m:20s:00ms,103m:21s:00ms,6200.0,6201.0,train,test
17,796.0,abrokyire_mmaa_bi_nye,Me pa wo kyɛw me firi dwaben,Speaker eight woman,Neutral,28.0,24,103m:21s:00ms,103m:23s:00ms,6201.0,6203.0,train,test
17,797.0,abrokyire_mmaa_bi_nye,Ɛhɔ na wo firi?,Speaker seven man,Neutral,28.0,25,103m:25s:00ms,103m:27s:00ms,6205.0,6207.0,train,test
17,798.0,abrokyire_mmaa_bi_nye,Me pa wo kyɛw aane,Speaker eight woman,Neutral,28.0,26,103m:27s:00ms,103m:28s:00ms,6207.0,6208.0,train,test
17,799.0,abrokyire_mmaa_bi_nye,Ɛna wo se yɛ frɛ wo sɛn?,Speaker seven man,Neutral,28.0,27,103m:28s:00ms,103m:29s:00ms,6208.0,6209.0,train,test
17,800.0,abrokyire_mmaa_bi_nye,Ella,Speaker eight woman,Neutral,28.0,28,103m:29s:00ms,103m:30s:00ms,6209.0,6210.0,train,test
17,801.0,abrokyire_mmaa_bi_nye,Wo fie din a wo papa kyem wo de woo wo ɛyɛ sɛn?,Speaker seven man,Neutral,28.0,29,103m:30s:00ms,103m:34s:00ms,6210.0,6214.0,train,test
17,802.0,abrokyire_mmaa_bi_nye,Ama,Speaker eight woman,Neutral,28.0,30,103m:34s:00ms,103m:34s:00ms,6214.0,6214.0,train,test
17,803.0,abrokyire_mmaa_bi_nye,"Ahaa, Ama ɛna yɛ de woo wo ɛna Ella Amanda, Cinderella. Zinatus ɔyɛ ɔbaa w'ate? ɔyɛ ɔbaa ne ho yɛ fɛ, ne ho ka ɔbu adeɛ, me hwɛ n'anim dua a ɔbɛ bu adeɛ. Wo nua no ɔrekenkan Bible wɔ hɔ, twerɛ sɛm. Me milk na ɔde yɛ ne fasting break kɔ frɛ no.",Speaker seven man,Neutral,28.0,31,103m:34s:00ms,104m:09s:00ms,6214.0,6249.0,train,test
17,804.0,abrokyire_mmaa_bi_nye,"Okay, Wɔfa nneɛ me rekɔ frɛ no aba...Kwame bra na",Speaker one man,Neutral,28.0,32,104m:10s:00ms,104m:16s:00ms,6250.0,6256.0,train,test
17,805.0,abrokyire_mmaa_bi_nye,Deɛn na me refa me ho wo kwan koraa nnyɛ ayi,Speaker two man,Neutral,28.0,33,104m:16s:00ms,104m:19s:00ms,6256.0,6259.0,train,test
17,806.0,abrokyire_mmaa_bi_nye,Wo rekɔ he?,Speaker one man,Neutral,28.0,34,104m:19s:00ms,104m:20s:00ms,6259.0,6260.0,train,test
17,807.0,abrokyire_mmaa_bi_nye,Me rekɔ studies wo nso wo mma me nfa me ho koraa nnyɛ ayi,Speaker two man,Neutral,28.0,35,104m:21s:00ms,104m:24s:00ms,6261.0,6264.0,train,test
17,808.0,abrokyire_mmaa_bi_nye,Bɛ tena ase na m'anya ahohoɔ bi a me pɛ sɛ me de no...,Speaker one man,Neutral,28.0,36,104m:24s:00ms,104m:27s:00ms,6264.0,6267.0,train,test
17,809.0,abrokyire_mmaa_bi_nye,Ella ,speaker two man,Neutral,28.0,37,104m:31s:00ms,104m:31s:00ms,6271.0,6271.0,train,test
17,810.0,abrokyire_mmaa_bi_nye,Eiii,Speaker eight woman,Fear,28.0,38,104m:31s:00ms,104m:32s:00ms,6271.0,6272.0,train,test
17,811.0,abrokyire_mmaa_bi_nye,Deɛn nti na wo yam hye wo saa?,Speaker one man,Neutral,28.0,39,104m:32s:00ms,104m:33s:00ms,6272.0,6273.0,train,test
17,812.0,abrokyire_mmaa_bi_nye,Ella deɛn na wo reyɛ wɔ ha nom?,Speaker two man,Anger,28.0,40,104m:33s:00ms,104m:35s:00ms,6273.0,6275.0,train,test
17,813.0,abrokyire_mmaa_bi_nye,Kwame na adɛn wo nim no?,Speaker one man,Neutral,28.0,41,104m:35s:00ms,104m:36s:00ms,6275.0,6276.0,train,test
17,814.0,abrokyire_mmaa_bi_nye,"Me nim no, girl no a na me reka n'asɛm no ",Speaker two man,Anger,28.0,42,104m:36s:00ms,104m:38s:00ms,6276.0,6278.0,train,test
17,815.0,abrokyire_mmaa_bi_nye,Girl bɛn? wo nim no wɔ he fa?,Speaker one man,Anger,28.0,43,104m:38s:00ms,104m:40s:00ms,6278.0,6280.0,train,test
17,816.0,abrokyire_mmaa_bi_nye,Nti saa na wo teɛ?,Speaker two man,Anger,28.0,44,104m:40s:00ms,104m:42s:00ms,6280.0,6282.0,train,test
17,817.0,abrokyire_mmaa_bi_nye,Daabi nnyɛ saa o,Speaker eight woman,Fear,28.0,45,104m:42s:00ms,104m:43s:00ms,6282.0,6283.0,train,test
17,818.0,abrokyire_mmaa_bi_nye,Ella wo nim no? Kwame wo nim girl no wɔ he fa?,Speaker one man,Anger,28.0,46,104m:43s:00ms,104m:47s:00ms,6283.0,6287.0,train,test
17,819.0,abrokyire_mmaa_bi_nye,"Me nim no, ɛyɛ me girl no no ",Speaker two man,Anger,28.0,47,104m:47s:00ms,104m:49s:00ms,6287.0,6289.0,train,test
17,820.0,abrokyire_mmaa_bi_nye,"Wo nua gyaegyae mɛ nnyɛ saa, ɛyɛ me girl no no ",Speaker two man,Anger,28.0,48,104m:49s:00ms,104m:54s:00ms,6289.0,6294.0,train,test
17,821.0,abrokyire_mmaa_bi_nye,Wo girl ne hwan? sɔre sɔre sɔre sɔre,Speaker one man,Anger,28.0,49,104m:54s:00ms,104m:59s:00ms,6294.0,6299.0,train,test
17,822.0,abrokyire_mmaa_bi_nye,Ei nya abotrɛ na me...,Speaker eight woman,Fear,28.0,50,104m:59s:00ms,105m:01s:00ms,6299.0,6301.0,train,test
17,823.0,abrokyire_mmaa_bi_nye,Me nnya abotrɛ sɛ deɛn?,Speaker one man,Anger,28.0,51,105m:01s:00ms,105m:02s:00ms,6301.0,6302.0,train,test
17,824.0,abrokyire_mmaa_bi_nye,Saa na wo teɛ? Kwame paa ,Speaker one man,Anger,28.0,52,105m:03s:00ms,105m:05s:00ms,6303.0,6305.0,train,test
17,825.0,abrokyire_mmaa_bi_nye,"Ewuraa, pue kɔ, firi fie ha kɔ",Speaker seven man,Anger,28.0,53,105m:08s:00ms,105m:11s:00ms,6308.0,6311.0,train,test
17,826.0,abrokyire_mmaa_bi_nye,Nti saa na wo teɛ? no no no kɔ,Speaker two man,Anger,28.0,54,105m:11s:00ms,105m:14s:00ms,6311.0,6314.0,train,test
17,827.0,abrokyire_mmaa_bi_nye,"Daabi, m'awu o nnɛ m'awu o",Speaker eight woman,Sadness,28.0,55,105m:14s:00ms,105m:16s:00ms,6314.0,6316.0,train,test
17,828.0,abrokyire_mmaa_bi_nye,Saa mmaa ho yɛ hu saa?,Speaker two man,Anger,28.0,56,105m:20s:00ms,105m:22s:00ms,6320.0,6322.0,train,test
17,829.0,abrokyire_mmaa_bi_nye,"Daabi, daabi ɛnte saa o ɛnte saa o",Speaker eight woman,Sadness,28.0,57,105m:23s:00ms,105m:33s:00ms,6323.0,6333.0,train,test
17,830.0,abrokyire_mmaa_bi_nye,Ɔsɔfo Kwame,Speaker seven man,Neutral,28.0,58,105m:45s:00ms,105m:46s:00ms,6345.0,6346.0,train,test
17,831.0,abrokyire_mmaa_bi_nye,Na wo koraa afei na m'anya adaagye ama wo na wo se deɛn? wo nim no?,Speaker one man,Anger,28.0,59,105m:46s:00ms,105m:49s:00ms,6346.0,6349.0,train,test
17,832.0,abrokyire_mmaa_bi_nye,Me girl no no,Speaker two man,Anger,28.0,60,105m:49s:00ms,105m:51s:00ms,6349.0,6351.0,train,test
17,833.0,abrokyire_mmaa_bi_nye,Sɛ wo deɛ wo nim sɛdeɛ me suban si teɛ,Speaker one man,Anger,28.0,61,105m:52s:00ms,105m:56s:00ms,6352.0,6356.0,train,test
17,834.0,abrokyire_mmaa_bi_nye,"Okay me reba me reba, nya abotrɛ, nya abotrɛ",Speaker two man,Neutral,28.0,62,105m:58s:00ms,105m:59s:00ms,6358.0,6359.0,train,test
17,835.0,abrokyire_mmaa_bi_nye,Me nnya ntoboaseɛ sɛn?,Speaker one man,Anger,28.0,63,105m:56s:00ms,105m:57s:00ms,6356.0,6357.0,train,test
17,836.0,abrokyire_mmaa_bi_nye,"Zinatus, kɔ gyina ha sei",Speaker seven man,Neutral,28.0,64,105m:59s:00ms,106m:00s:00ms,6359.0,6360.0,train,test
17,837.0,abrokyire_mmaa_bi_nye,"Me, me rebɔ ne ho ka, me de no refa ha de no refa ha wo sɔfoɔ ɛna wo resi m'akyi me boa?",Speaker one man,Anger,28.0,65,106m:01s:00ms,106m:07s:00ms,6361.0,6367.0,train,test
17,838.0,abrokyire_mmaa_bi_nye,"Zinatus, Zinatus, Zinatus",Speaker seven man,Anger,28.0,66,106m:12s:00ms,106m:15s:00ms,6372.0,6375.0,train,test
17,839.0,abrokyire_mmaa_bi_nye,"Kwasea, w'agyimi w'ahu? mɛ kyerɛ wo nyansa paa sɛ m'aka akyerɛ wo ",Speaker one man,Anger,29.0,1,106m:22s:00ms,106m:25s:00ms,6382.0,6385.0,train,test
17,840.0,abrokyire_mmaa_bi_nye,Ah na adɛn?,Speaker two man,Neutral,29.0,2,106m:25s:00ms,106m:26s:00ms,6385.0,6386.0,train,test
17,841.0,abrokyire_mmaa_bi_nye,Wo deɛ efie ha mɛ ma no afono wo wɔ fie ha paa. Wo nnim sɛ hwan girl me mmɔɔ ne din nkyerɛɛ wo wɔ fie ha. Da biara me bɔ ne din wɔ fie ha,Speaker one man,Anger,29.0,3,106m:26s:00ms,106m:34s:00ms,6386.0,6394.0,train,test
17,842.0,abrokyire_mmaa_bi_nye,Ɔno nkoara na yɛ frɛ no Ella? ,Speaker two man,Neutral,29.0,4,106m:34s:00ms,106m:36s:00ms,6394.0,6396.0,train,test
17,843.0,abrokyire_mmaa_bi_nye,Mɛ kyerɛ wo nyansa paa,Speaker one man,Anger,29.0,5,106m:38s:00ms,106m:39s:00ms,6398.0,6399.0,train,test
17,844.0,abrokyire_mmaa_bi_nye,"Kwame, Kwame, Zinatus, Zinatus, ɛmmoa, nkwasea. Nkwaseafoɔ mo mmra ",Speaker seven man,Anger,29.0,6,106m:39s:00ms,106m:59s:00ms,6399.0,6419.0,train,test
17,845.0,abrokyire_mmaa_bi_nye,Wɔfa me nte n'ase o.,Speaker two man,Neutral,29.0,7,107m:00s:00ms,107m:01s:00ms,6420.0,6421.0,train,test
17,846.0,abrokyire_mmaa_bi_nye,Mo agyimi anaa? mo yɛ mmoa ,Speaker seven man,Anger,29.0,8,107m:01s:00ms,107m:04s:00ms,6421.0,6424.0,train,test
17,847.0,abrokyire_mmaa_bi_nye,Yɛ totoo ne sɛn na ammen?,Speaker one man,Anger,29.0,9,107m:04s:00ms,107m:06s:00ms,6424.0,6426.0,train,test
17,848.0,abrokyire_mmaa_bi_nye,Mo yɛ mmoa? mo firi kuro bɛn so? hwɛ n'afu bi me milk no na w'anom anom anom a mmoa,Speaker seven man,Anger,29.0,10,107m:06s:00ms,107m:17s:00ms,6426.0,6437.0,train,test
17,849.0,abrokyire_mmaa_bi_nye,"Kasa kyerɛ no, ɔmmu adeɛ kasa kyerɛ no ",Speaker one man,Anger,29.0,11,107m:17s:00ms,107m:20s:00ms,6437.0,6440.0,train,test
17,850.0,abrokyire_mmaa_bi_nye,Adɛn? adɛn na mo reko? Kwame adɛn? Zinatus,Speaker seven man,Anger,29.0,12,107m:20s:00ms,107m:27s:00ms,6440.0,6447.0,train,test
17,851.0,abrokyire_mmaa_bi_nye,Wo nte hwan ase sɛn? Wo nte hwan ase sɛn? ɛnnɛ obi huhu ma obi keka? ɛnnɛ obi huhu ma obi keka?,Speaker one man,Anger,29.0,13,107m:27s:00ms,107m:36s:00ms,6447.0,6456.0,train,test
17,852.0,abrokyire_mmaa_bi_nye,"Daabi o me reba, wo reka asɛm no te sɛ deɛ asɛ me me nim sɛ girl no yɛ...",Speaker two man,Neutral,29.0,14,107m:36s:00ms,107m:39s:00ms,6456.0,6459.0,train,test
17,853.0,abrokyire_mmaa_bi_nye,"Mo abisa me kwan so? Mo abisa me kwan so? Adɛn na mo rekasa kasa? mmoa, Hwɛ n'anim bi. Wo ahh, hwɛ n'anim bi. Ɛyɛ me ya, mo papa owuu ntɛm, mo papa wuu ntɛm ahh. Kwame, adɛn? Nyame nipa adɛn?",Speaker seven man,Anger,29.0,15,107m:39s:00ms,108m:04s:00ms,6459.0,6484.0,train,test
17,854.0,abrokyire_mmaa_bi_nye,"W'ahu sɛ wo kan Bible a Bible ma yɛ te aseɛ sɛ mmrɛ a Daniel bɔɔ mpaeɛ Persia ahonhom sɔɔ mu nti na mpaeɛ no a lock nti m'abɔ mpaeɛ a wɔ ɔbaa no ho ara nti lock na a lock, biribi kura mu ntia wɔfa ɛnyɛ saa deɛ a nka ",Speaker two man,Neutral,29.0,16,108m:04s:00ms,108m:24s:00ms,6484.0,6504.0,train,test
17,855.0,abrokyire_mmaa_bi_nye,"W'abɔ mpaeɛ na sɛ a lock a kɔ bu ani ɛ, Kwame w'ama me adi wo ho yaw na wo deɛ me gye wo di o nanso me milk a wo nom, me milk a wo reweɛ hwɛ w'afu. Wo ti konokono adwen biara nni mu. Ɔbaa korɔ yi ɛna ah. Hwɛ, Sampson ne Delilah,  Delilah yii Sampson bɔɔ hɔ ɛwɔ twerɛ noara mu. Bible no se Adam and Eve,Eve kɔ dii aduaba no na nyankopɔn poo nipa me boa? Me EK Nyame, twerɛ no me nim mu o na adwaman mmɔ, mmaasɛm, akohwie ɛna ayɛ me saa w'anka amen. Kwame, w'ama me adi wo ho yaw. Zinatus, ɔbaa no wo ni no he fa?",Speaker seven man,Neutral,29.0,17,108m:26s:00ms,109m:20s:00ms,6506.0,6560.0,train,test
17,856.0,abrokyire_mmaa_bi_nye,"Ɔbaa yi sɛ dabiara bisa no me di ne ho nkɔmɔ, me chatti, me frɛ no, me hyia no, me kɔ club me yɛ dɛn kyerɛ sɛ, sɛnea m'akoma asɔre no",Speaker one man,Anger,29.0,18,109m:22s:00ms,109m:30s:00ms,6562.0,6570.0,train,test
17,857.0,abrokyire_mmaa_bi_nye,"Nti wo nim ɔbaa no, Kwame",Speaker seven man,Neutral,29.0,19,109m:30s:00ms,109m:34s:00ms,6570.0,6574.0,train,test
17,858.0,abrokyire_mmaa_bi_nye,Ɔreka adeɛ no asɛ ebia sɛ deɛ me me nim sɛ ɔbaa no nie na me nso m'akɔ fa no nanso ɛnte saa. Ɔbaa no na me nnim sɛ ɛyɛ ɔno na ɔno nso ɛfriend no me nnim,Speaker two man,Neutral,29.0,20,109m:34s:00ms,109m:44s:00ms,6574.0,6584.0,train,test
17,859.0,abrokyire_mmaa_bi_nye,Wo nnim.,Speaker seven man,Neutral,29.0,21,109m:44s:00ms,109m:45s:00ms,6584.0,6585.0,train,test
17,860.0,abrokyire_mmaa_bi_nye,Deɛ ɛyɛ me ya koraa ne me ex girl a me gyaa no kɔ faa girl wei ɛno koraa na ɛhye me no,Speaker one man,Anger,29.0,22,109m:45s:00ms,109m:49s:00ms,6585.0,6589.0,train,test
17,861.0,abrokyire_mmaa_bi_nye,"Ah Kwame, ɔbaa yi baa ha yi, me kae sɛ mmrɛ bi wo kaa ɔbaa bi ho asɛm kyerɛɛ me na ",Speaker seven man,Neutral,29.0,23,109m:49s:00ms,109m:54s:00ms,6589.0,6594.0,train,test
17,862.0,abrokyire_mmaa_bi_nye,Ɛyɛ ɔno a ,Speaker two man,Neutral,29.0,24,109m:54s:00ms,109m:55s:00ms,6594.0,6595.0,train,test
17,863.0,abrokyire_mmaa_bi_nye,Ɛyɛ ɔno a w'ahu?,Speaker seven man,Neutral,29.0,25,109m:55s:00ms,109m:56s:00ms,6595.0,6596.0,train,test
17,864.0,abrokyire_mmaa_bi_nye,Ɔbaa wei a?,Speaker seven man,Neutral,29.0,26,109m:56s:00ms,109m:57s:00ms,6596.0,6597.0,train,test
17,865.0,abrokyire_mmaa_bi_nye,Ɛyɛ ɔno a ,Speaker two man,Neutral,29.0,27,109m:57s:00ms,109m:58s:00ms,6597.0,6598.0,train,test
17,866.0,abrokyire_mmaa_bi_nye,"Zinatus, Zinatus",Speaker seven man,Neutral,29.0,28,110m:01s:00ms,110m:04s:00ms,6601.0,6604.0,train,test
17,867.0,abrokyire_mmaa_bi_nye,"Na sɛ me nso me ne wo adi ɔbaa ho nkɔmɔ dada, Girl wei na me nso me ne wo dii ho nkɔmɔ no ",Speaker one man,Anger,29.0,29,110m:04s:00ms,110m:10s:00ms,6604.0,6610.0,train,test
17,868.0,abrokyire_mmaa_bi_nye,"Kwame, afutuo na me de rema wo, Zinatus, wo nso tie no yie, mo nyinaa. Hwɛ wo ho yie wɔ mmaa ho, Zinatus, mo nhwɛ mo ho yie wɔ mmaa ho na mmaa a ɔmo aba ɔmo yɛ wild ahh me brɔfo no aba. so wild ladies in countries. Mmaa a ɔmo aba no ɔmo yɛ wild, wild ladies is in the countries mo mma mo ani nna hɔ na ewiase yɛ nfa nkɔ baabi ara. Ɔbaa nti ɛma abusua mu tete, ɔbaa nti ɛma nnamfofoɔ ntam tete, ɔbaa nti ɛma anuafoɔ ko ntɔkwa kunkum kunkum ɔmo ho. Petre petre a ɛbaeɛ yi naano yi anka tuo baa mu a anka mo bɛ yɛ dɛn?nka obiara awu, old man EK Nyame anka me kɔ ɛnkyɛ mɛ kɔ na afutuo a me de rema mo ne sɛ ewiase a yɛ wɔ yi mo nhwɛ yie na mo mmɔ me bra yie. Somw Nyame yie na bɔ mpaeɛ twɛn Onyame anim na Onyame ayi nea w'asiesie no ɔbaa a ɔpɛ sɛ wo ware no. Ɛmpere wo ho ɛnfa wiase mmɔ wo bo. Ɛnka sɛ aane, ewiase deɛ hɛɛ Onyankopɔn reba ntɛm na okita n'akatua de rebrɛ obiara sɛ nea ne nwuma si teɛ nti deɛ wo reyɛ biara no...",Speaker seven man,Neutral,29.0,30,110m:10s:00ms,111m:30s:00ms,6610.0,6690.0,train,test
17,869.0,abrokyire_mmaa_bi_nye,Wɔfa sesei deɛ wo rehyɛ nkɔm anaa? ,Speaker two man,Neutral,29.0,31,111m:30s:00ms,111m:32s:00ms,6690.0,6692.0,train,test
